loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
LN00122,BR00122,FIXED,2018-04-16,2038-01-01,393165.54,180856.15,13.58,240,PA,PURCHASE,D,10,50K-100K,CURRENT,0,BlueRiver Loan Servicing,2024-05-27,2024-05-18,COMPLETE,ORIG_SYS
LN00123,BR00123,FIXED,2020-08-02,2035-05-16,148485.47,60879.04,6.67,180,CA,REFI,B,27,<50K,DELINQUENT,159,Cardinal Mortgage Co,2024-06-17,2024-06-14,COMPLETE,ORIG_SYS
LN00124,BR00124,FIXED,2015-10-16,2030-07-29,102066.88,0.00,8.58,180,NC,CASHOUT,C,5,<50K,CLOSED,0,BlueRiver Loan Servicing,2024-06-07,2024-04-18,COMPLETE,ORIG_SYS
LN00125,BR00125,ARM,2019-05-01,2029-03-09,491369.52,0.00,14.16,120,TX,PURCHASE,D,9,50K-100K,CLOSED,0,Cardinal Mortgage Co,2024-06-17,2024-04-13,COMPLETE,ORIG_SYS
LN00126,BR00126,ARM,2018-12-10,2028-10-18,424638.18,246290.14,7.00,120,IL,PURCHASE,B,24,>150K,CURRENT,0,BlueRiver Loan Servicing,2024-06-30,2024-03-04,COMPLETE,ORIG_SYS
LN00127,BR00127,ARM,2015-09-22,2025-07-31,282406.73,0.00,5.95,120,OH,PURCHASE,A,11,50K-100K,CLOSED,0,BlueRiver Loan Servicing,2024-06-20,2024-05-11,COMPLETE,ORIG_SYS
LN00128,BR00128,ARM,2020-03-22,2035-01-03,352518.99,285540.38,5.64,180,GA,CASHOUT,A,14,50K-100K,CURRENT,0,Acme Servicing,2024-06-17,2024-04-02,COMPLETE,ORIG_SYS
LN00129,BR00129,FIXED,2016-07-08,2046-02-01,271065.85,0.00,10.64,360,TX,CASHOUT,C,3,50K-100K,CLOSED,0,Acme Servicing,2024-06-12,2024-04-28,COMPLETE,ORIG_SYS
LN00130,BR00130,ARM,2016-07-20,2026-05-29,73763.20,42782.66,6.07,120,OH,REFI,B,22,100K-150K,CURRENT,0,Cardinal Mortgage Co,2024-06-10,2024-06-11,COMPLETE,ORIG_SYS
LN00131,BR00131,FIXED,2016-11-02,2046-05-29,437360.44,284284.29,4.19,360,GA,REFI,A,13,100K-150K,CURRENT,0,Cardinal Mortgage Co,2024-05-27,2024-05-31,COMPLETE,ORIG_SYS
LN02910,BR00132,ARM,2018-09-08,2048-04-03,276880.37,0.00,6.74,360,WA,REFI,B,7,100K-150K,CLOSED,0,Acme Servicing,2024-05-23,2024-04-02,COMPLETE,ORIG_SYS
LN00133,BR00133,FIXED,2017-04-23,2027-03-02,88692.06,36363.74,46.00,120,ZZ,CASHOUT,D,34,>150K,CURRENT,0,Acme Servicing,2024-05-03,2024-04-14,COMPLETE,ORIG_SYS
LN00134,BR00134,ARM,2016-04-04,2045-10-29,226813.18,210936.26,4.38,360,PA,PURCHASE,A,16,100K-150K,DELINQUENT,173,Cardinal Mortgage Co,2024-06-13,2024-06-01,COMPLETE,ORIG_SYS
LN00135,BR00135,ARM,2018-10-09,2033-07-22,304889.29,0.00,10.13,180,WA,PURCHASE,C,18,<50K,CLOSED,0,Cardinal Mortgage Co,2024-05-26,2024-05-17,COMPLETE,ORIG_SYS
LN00136,BR00136,ARM,2017-11-12,2032-08-25,167083.09,140349.80,7.12,180,TX,REFI,B,26,50K-100K,CURRENT,0,Acme Servicing,2024-05-31,2024-06-11,COMPLETE,ORIG_SYS
LN00137,BR00137,FIXED,2019-08-19,2049-03-14,303842.81,91152.84,7.79,360,NY,CASHOUT,B,22,>150K,DELINQUENT,39,Acme Servicing,2024-05-12,2024-03-17,COMPLETE,ORIG_SYS
LN00138,BR00138,FIXED,2020-10-02,2050-04-28,264241.29,89842.04,5.17,360,WA,PURCHASE,A,10,100K-150K,DELINQUENT,81,Acme Servicing,2024-06-18,2024-03-16,COMPLETE,ORIG_SYS
LN00139,BR00139,FIXED,2017-11-22,2037-08-09,143143.32,55825.89,5.72,240,TX,PURCHASE,A,12,50K-100K,CURRENT,0,Acme Servicing,2024-06-27,2024-04-29,COMPLETE,ORIG_SYS
LN00140,BR00140,FIXED,2019-03-07,2033-12-18,169163.23,0.00,7.78,180,CA,CASHOUT,B,24,<50K,CLOSED,0,Cardinal Mortgage Co,2024-06-24,2024-06-24,COMPLETE,ORIG_SYS
LN00141,BR00141,FIXED,2015-11-01,2025-09-09,328806.17,259756.87,5.05,120,GA,PURCHASE,A,34,50K-100K,DELINQUENT,157,Acme Servicing,2024-06-18,2024-05-14,COMPLETE,ORIG_SYS
LN00142,BR00142,ARM,2015-08-04,2035-04-21,476890.47,391050.19,5.96,240,TX,PURCHASE,A,17,100K-150K,CURRENT,0,BlueRiver Loan Servicing,2024-06-13,2024-03-07,COMPLETE,ORIG_SYS
LN00143,BR00143,FIXED,2020-06-10,2040-02-26,228886.26,86976.78,11.77,240,NC,PURCHASE,D,27,>150K,DELINQUENT,128,Acme Servicing,2024-05-27,2024-04-23,COMPLETE,ORIG_SYS
LN00144,BR00144,ARM,2017-12-14,2047-07-10,233901.22,210511.10,6.78,360,NC,CASHOUT,B,11,50K-100K,DELINQUENT,124,BlueRiver Loan Servicing,2024-05-04,2024-04-24,COMPLETE,ORIG_SYS
LN00145,BR00145,FIXED,2017-05-26,2037-02-10,346439.03,176683.91,6.76,240,IL,PURCHASE,B,10,<50K,DELINQUENT,175,BlueRiver Loan Servicing,2024-05-19,2024-03-07,COMPLETE,ORIG_SYS
LN00146,BR00146,ARM,2018-11-07,2048-06-02,146542.54,0.00,6.51,360,IL,CASHOUT,B,33,>150K,CLOSED,0,Acme Servicing,2024-05-26,2024-06-18,COMPLETE,ORIG_SYS
LN00147,BR00147,ARM,2021-06-21,2051-01-15,73659.20,66293.28,8.01,360,IL,REFI,C,1,>150K,DELINQUENT,88,Cardinal Mortgage Co,2024-05-08,2024-04-25,COMPLETE,ORIG_SYS
LN00148,BR00148,FIXED,2016-01-13,2045-08-08,384556.98,238425.33,4.01,360,WA,REFI,A,27,>150K,CURRENT,0,Acme Servicing,2024-05-10,2024-03-18,COMPLETE,ORIG_SYS
LN00149,BR00149,ARM,2015-05-26,2030-03-08,304285.06,121714.02,12.99,180,NY,REFI,D,8,>150K,DELINQUENT,95,Acme Servicing,2024-05-05,2024-03-28,COMPLETE,ORIG_SYS
LN00150,BR00150,ARM,2019-01-25,2048-08-20,134424.18,0.00,12.50,360,TX,PURCHASE,D,13,>150K,CLOSED,0,BlueRiver Loan Servicing,2024-06-02,2024-06-01,COMPLETE,ORIG_SYS
LN00151,BR00151,FIXED,2019-02-27,2048-09-22,491964.93,0.00,9.11,360,TX,REFI,C,4,<50K,CLOSED,0,Cardinal Mortgage Co,2024-05-15,2024-06-04,COMPLETE,ORIG_SYS
LN00152,BR00152,ARM,2017-01-29,2036-10-16,177978.71,0.00,11.10,240,NC,REFI,D,17,50K-100K,CLOSED,0,BlueRiver Loan Servicing,2024-05-21,2024-04-23,COMPLETE,ORIG_SYS
LN00153,BR00153,ARM,2017-07-30,2047-02-23,350748.83,115747.11,4.92,360,NC,REFI,A,32,<50K,CURRENT,0,BlueRiver Loan Servicing,2024-06-22,2024-04-23,COMPLETE,ORIG_SYS
LN00154,BR00154,ARM,2015-08-31,2035-05-18,204863.49,114723.55,5.62,240,WA,CASHOUT,A,8,<50K,CURRENT,0,BlueRiver Loan Servicing,2024-05-23,2024-03-05,COMPLETE,ORIG_SYS
LN00155,BR00155,FIXED,2017-12-08,2027-10-17,335405.50,107329.76,14.97,120,IL,REFI,D,33,100K-150K,DELINQUENT,94,Acme Servicing,2024-06-18,2024-04-08,COMPLETE,ORIG_SYS
LN00156,BR00156,ARM,2017-08-29,2027-07-08,456345.12,415274.06,8.35,120,GA,PURCHASE,C,2,<50K,CURRENT,0,Cardinal Mortgage Co,2024-05-06,2024-06-12,COMPLETE,ORIG_SYS
LN00157,BR00157,FIXED,2020-12-18,2040-09-04,462085.19,258767.71,8.19,240,TX,CASHOUT,C,10,50K-100K,DELINQUENT,148,Cardinal Mortgage Co,2024-06-19,2024-04-30,COMPLETE,ORIG_SYS
LN00158,BR00158,ARM,2015-08-24,2035-05-11,483967.94,367815.63,7.66,240,TX,CASHOUT,B,21,>150K,CURRENT,0,BlueRiver Loan Servicing,2024-05-06,2024-04-17,COMPLETE,ORIG_SYS
LN00159,BR00159,ARM,2018-09-26,2033-07-09,408104.85,359132.27,5.94,180,WA,CASHOUT,A,26,50K-100K,CURRENT,0,BlueRiver Loan Servicing,2024-06-04,2024-03-20,COMPLETE,ORIG_SYS
LN00160,BR00160,FIXED,2017-09-05,2027-07-15,212719.56,74451.85,7.56,120,OH,REFI,B,6,>150K,CURRENT,0,Cardinal Mortgage Co,2024-05-25,2024-06-20,COMPLETE,ORIG_SYS
LN00161,BR00161,ARM,2016-05-29,2031-03-12,120885.50,0.00,4.44,180,FL,REFI,A,23,>150K,CLOSED,0,Cardinal Mortgage Co,2024-05-04,2024-06-26,COMPLETE,ORIG_SYS
LN00162,BR00162,FIXED,2016-01-20,2045-08-15,72102.94,31004.26,5.82,360,IL,PURCHASE,A,18,100K-150K,DELINQUENT,39,BlueRiver Loan Servicing,2024-05-15,2024-06-06,COMPLETE,ORIG_SYS
LN00163,BR00163,ARM,2019-06-18,2049-01-11,328005.01,0.00,9.04,360,NC,PURCHASE,C,3,50K-100K,CLOSED,0,Acme Servicing,2024-06-06,2024-05-09,COMPLETE,ORIG_SYS
LN00164,BR00164,FIXED,2017-03-24,2046-10-18,220239.42,0.00,8.55,360,ZZ,REFI,C,11,<50K,CLOSED,0,BlueRiver Loan Servicing,2024-06-20,2024-04-11,COMPLETE,ORIG_SYS
LN00165,BR00165,ARM,2020-04-03,2039-12-20,152890.52,62685.11,4.38,240,GA,PURCHASE,A,20,50K-100K,DELINQUENT,137,BlueRiver Loan Servicing,2024-05-31,2024-06-27,COMPLETE,ORIG_SYS
LN00166,BR00166,FIXED,2021-10-23,2031-09-01,246500.37,150365.23,9.27,120,NC,PURCHASE,C,25,100K-150K,CURRENT,0,Acme Servicing,2024-06-17,2024-04-06,COMPLETE,ORIG_SYS
LN00167,BR00167,FIXED,2021-09-19,2031-07-29,72875.06,64130.05,8.18,120,WA,CASHOUT,C,28,100K-150K,DELINQUENT,100,BlueRiver Loan Servicing,2024-05-17,2024-03-29,COMPLETE,ORIG_SYS
LN00168,BR00168,FIXED,2016-04-27,2045-11-21,337071.53,239320.79,13.65,360,OH,CASHOUT,D,32,>150K,DELINQUENT,75,Cardinal Mortgage Co,2024-06-09,2024-04-20,COMPLETE,ORIG_SYS
LN00169,BR00169,ARM,2018-06-18,2028-04-26,415455.33,249273.20,7.49,120,NY,REFI,B,4,50K-100K,DELINQUENT,140,Acme Servicing,2024-06-08,2024-04-17,COMPLETE,ORIG_SYS
LN00170,BR00170,ARM,2020-01-06,2034-10-19,452609.55,0.00,5.91,180,TX,CASHOUT,A,5,50K-100K,CLOSED,0,Acme Servicing,2024-06-07,2024-05-27,COMPLETE,ORIG_SYS
LN00171,BR00171,FIXED,2019-12-25,2049-07-20,447271.50,339926.34,6.72,360,OH,REFI,B,28,<50K,DELINQUENT,155,BlueRiver Loan Servicing,2024-06-14,2024-06-01,COMPLETE,ORIG_SYS
LN00172,BR00172,ARM,2018-10-07,2048-05-02,107274.29,0.00,6.14,360,WA,REFI,B,8,>150K,CLOSED,0,BlueRiver Loan Servicing,2024-05-17,2024-06-18,COMPLETE,ORIG_SYS
LN00173,BR00173,FIXED,2020-08-13,2035-05-27,251708.28,133405.39,12.87,180,TX,REFI,D,13,100K-150K,DELINQUENT,66,Acme Servicing,2024-05-08,2024-04-02,COMPLETE,ORIG_SYS
LN00174,BR00174,ARM,2017-07-02,2027-05-11,172761.95,101929.55,4.74,120,FL,CASHOUT,A,8,100K-150K,CURRENT,0,Cardinal Mortgage Co,2024-06-27,2024-03-12,COMPLETE,ORIG_SYS
LN00175,BR00175,ARM,2015-03-01,2044-09-24,339349.29,322381.83,7.78,360,GA,CASHOUT,B,17,>150K,DELINQUENT,100,BlueRiver Loan Servicing,2024-06-03,2024-04-01,COMPLETE,ORIG_SYS
LN00176,BR00176,FIXED,2018-04-08,2033-01-19,57112.50,31983.00,5.10,180,IL,REFI,A,29,>150K,DELINQUENT,104,Acme Servicing,2024-05-19,2024-06-04,COMPLETE,ORIG_SYS
LN00177,BR00177,ARM,2020-04-10,2049-11-04,431526.59,0.00,5.78,360,GA,PURCHASE,A,11,<50K,CLOSED,0,BlueRiver Loan Servicing,2024-05-17,2024-05-30,COMPLETE,ORIG_SYS
LN00178,BR00178,FIXED,2017-12-15,2032-09-27,472462.41,311825.19,11.68,180,NY,PURCHASE,D,26,<50K,DELINQUENT,122,BlueRiver Loan Servicing,2024-05-05,2024-03-31,COMPLETE,ORIG_SYS
LN00179,BR00179,FIXED,2019-08-31,2039-05-18,425354.40,174395.30,7.62,240,NC,PURCHASE,B,32,>150K,CURRENT,0,Cardinal Mortgage Co,2024-06-22,2024-05-26,COMPLETE,ORIG_SYS
LN00180,BR00180,ARM,2016-08-11,2046-03-07,416513.24,387357.31,9.29,360,NY,CASHOUT,C,15,100K-150K,DELINQUENT,71,Acme Servicing,2024-05-16,2024-03-30,COMPLETE,ORIG_SYS
LN00181,BR00181,ARM,2020-01-19,2049-08-14,220243.11,0.00,8.01,360,NY,REFI,C,19,50K-100K,CLOSED,0,Cardinal Mortgage Co,2024-05-09,2024-06-26,COMPLETE,ORIG_SYS
LN00182,BR00182,FIXED,2019-12-28,2049-07-23,283511.59,102064.17,5.49,360,ZZ,PURCHASE,A,13,<50K,CURRENT,0,Acme Servicing,2024-06-20,2024-06-07,COMPLETE,ORIG_SYS
LN00183,BR00183,ARM,2020-01-27,2049-08-22,265737.68,191331.13,10.95,360,TX,REFI,C,22,50K-100K,DELINQUENT,140,Acme Servicing,2024-05-07,2024-06-22,COMPLETE,ORIG_SYS
LN00184,BR00184,FIXED,2020-03-01,2019-03-02,378416.86,227050.12,4.40,360,TX,PURCHASE,A,14,50K-100K,CURRENT,0,Acme Servicing,2024-06-13,2024-06-08,COMPLETE,ORIG_SYS
LN00185,BR00185,FIXED,2020-06-29,2040-03-16,458422.20,220042.66,11.54,240,NY,PURCHASE,D,33,100K-150K,DELINQUENT,69,BlueRiver Loan Servicing,2024-05-07,2022-11-29,COMPLETE,ORIG_SYS
LN00186,BR00186,FIXED,2016-10-01,2026-08-10,229637.89,0.00,7.28,120,TX,REFI,B,27,<50K,CLOSED,0,Acme Servicing,2024-06-07,2024-03-13,COMPLETE,ORIG_SYS
LN00187,BR00187,ARM,2015-07-01,2025-05-09,431771.34,0.00,10.60,120,CA,REFI,C,10,<50K,CLOSED,0,BlueRiver Loan Servicing,2024-05-30,2024-04-01,COMPLETE,ORIG_SYS
LN00188,BR00188,ARM,2016-02-02,2045-08-28,401377.26,309060.49,10.63,360,WA,PURCHASE,C,18,>150K,CURRENT,0,Cardinal Mortgage Co,2024-06-28,2024-03-25,COMPLETE,ORIG_SYS
LN00189,BR00189,ARM,2017-11-25,2027-10-04,179534.69,0.00,5.01,120,NY,CASHOUT,A,17,100K-150K,CLOSED,0,BlueRiver Loan Servicing,2024-05-11,2024-05-14,COMPLETE,ORIG_SYS
LN00190,BR00190,ARM,2020-06-18,2030-04-27,460919.19,0.00,13.71,120,OH,PURCHASE,D,18,>150K,CLOSED,0,Acme Servicing,2024-06-11,2024-03-28,COMPLETE,ORIG_SYS
LN00191,BR00191,FIXED,2020-07-28,2050-02-21,374826.35,0.00,6.70,360,NC,REFI,B,22,100K-150K,CLOSED,0,BlueRiver Loan Servicing,2024-06-26,2024-03-05,COMPLETE,ORIG_SYS
LN00192,BR00192,ARM,2019-03-19,2048-10-12,235568.71,113072.98,4.77,360,OH,REFI,A,34,50K-100K,CURRENT,0,Cardinal Mortgage Co,2024-05-15,2024-05-26,COMPLETE,ORIG_SYS
LN00193,BR00193,FIXED,2016-08-11,2036-04-28,201585.44,0.00,5.66,240,PA,CASHOUT,A,0,50K-100K,CLOSED,0,Acme Servicing,2024-05-07,2024-04-07,COMPLETE,ORIG_SYS
LN00194,BR00194,ARM,2018-03-31,2028-02-07,273022.29,144701.81,6.06,120,GA,REFI,B,14,>150K,DELINQUENT,152,Cardinal Mortgage Co,2024-06-27,2024-05-19,COMPLETE,ORIG_SYS
LN00195,BR00195,FIXED,2020-12-06,2030-10-15,165925.68,146014.60,9.59,120,NY,REFI,C,27,>150K,DELINQUENT,141,Acme Servicing,2024-05-15,2024-06-03,COMPLETE,ORIG_SYS
LN00196,BR00196,FIXED,2018-01-11,2037-09-28,481331.88,341745.63,7.06,240,OH,PURCHASE,B,16,<50K,CURRENT,0,BlueRiver Loan Servicing,2024-06-27,2024-04-15,COMPLETE,ORIG_SYS
LN00197,BR00197,ARM,2020-09-23,2050-04-19,449626.41,238302.00,6.28,360,IL,PURCHASE,B,34,<50K,CURRENT,0,Cardinal Mortgage Co,2024-05-21,2024-03-13,COMPLETE,ORIG_SYS
LN00198,BR00198,FIXED,2016-12-28,2026-11-06,126110.62,45399.82,11.29,120,TX,PURCHASE,D,34,<50K,CURRENT,0,Acme Servicing,2024-06-29,2024-06-15,COMPLETE,ORIG_SYS
LN00199,BR00199,FIXED,2015-08-01,2014-08-01,311108.10,0.00,10.65,360,PA,PURCHASE,C,22,50K-100K,CLOSED,0,BlueRiver Loan Servicing,2024-05-06,2024-04-07,COMPLETE,ORIG_SYS
LN00200,BR00200,ARM,2016-02-24,2030-12-07,205728.72,84348.78,6.52,180,ZZ,PURCHASE,B,26,<50K,DELINQUENT,93,Cardinal Mortgage Co,2024-05-12,2024-04-09,COMPLETE,ORIG_SYS
LN00201,BR00201,FIXED,2020-11-11,2050-06-07,358722.44,286977.95,6.43,360,FL,REFI,B,24,100K-150K,DELINQUENT,41,Cardinal Mortgage Co,2024-06-24,2024-05-26,COMPLETE,ORIG_SYS
LN00202,BR00202,ARM,2017-04-28,2037-01-13,180425.35,126297.74,13.49,240,NC,PURCHASE,D,11,100K-150K,DELINQUENT,96,BlueRiver Loan Servicing,2024-05-22,2024-04-25,COMPLETE,ORIG_SYS
LN00203,BR00203,FIXED,2018-01-22,2027-12-01,83331.75,0.00,8.26,120,NC,PURCHASE,C,11,50K-100K,CLOSED,0,Cardinal Mortgage Co,2024-05-18,2024-03-31,COMPLETE,ORIG_SYS
LN00204,BR00204,ARM,2018-09-26,2028-08-04,423387.46,258266.35,5.24,120,WA,CASHOUT,A,32,>150K,DELINQUENT,144,BlueRiver Loan Servicing,2024-05-05,2024-04-29,COMPLETE,ORIG_SYS
LN00205,BR00205,FIXED,2015-10-28,2025-09-05,381881.81,244404.36,10.77,120,FL,REFI,C,19,50K-100K,DELINQUENT,130,Cardinal Mortgage Co,2024-05-05,2024-04-30,COMPLETE,ORIG_SYS
LN00206,BR00206,ARM,2016-06-26,2026-05-05,131397.99,39419.40,7.54,120,WA,REFI,B,25,100K-150K,DELINQUENT,44,Acme Servicing,2024-06-18,2024-04-24,COMPLETE,ORIG_SYS
LN00207,BR00207,FIXED,2021-08-14,2031-06-23,473484.33,336173.87,13.57,120,FL,PURCHASE,D,14,50K-100K,CURRENT,0,Cardinal Mortgage Co,2024-06-21,2024-06-03,COMPLETE,ORIG_SYS
LN00208,BR00208,FIXED,2016-01-27,2045-08-22,275094.34,0.00,6.00,360,GA,CASHOUT,A,7,100K-150K,CLOSED,0,Acme Servicing,2024-06-10,2024-06-01,COMPLETE,ORIG_SYS
LN00209,BR00209,FIXED,2020-02-20,2049-09-15,312100.13,293374.12,9.92,360,IL,CASHOUT,C,30,50K-100K,CURRENT,0,Cardinal Mortgage Co,2024-06-11,2024-06-06,COMPLETE,ORIG_SYS
LN00210,BR00210,ARM,2016-07-16,2031-04-29,424776.67,250618.24,7.97,180,NC,CASHOUT,B,20,>150K,DELINQUENT,66,Cardinal Mortgage Co,2024-06-15,2024-06-26,COMPLETE,ORIG_SYS
LN00211,BR00211,ARM,2018-11-02,2028-09-10,296277.28,210356.87,6.82,120,PA,CASHOUT,B,28,50K-100K,CURRENT,0,BlueRiver Loan Servicing,2024-06-11,2024-04-29,COMPLETE,ORIG_SYS
LN00212,BR00212,FIXED,2020-10-27,2050-05-23,134920.49,60714.22,5.11,360,OH,PURCHASE,A,0,>150K,DELINQUENT,96,Acme Servicing,2024-06-24,2024-06-09,COMPLETE,ORIG_SYS
LN00213,BR00213,ARM,2019-09-15,2029-07-24,173763.97,59079.75,6.04,120,CA,CASHOUT,B,3,<50K,DELINQUENT,168,BlueRiver Loan Servicing,2024-05-26,2024-06-03,COMPLETE,ORIG_SYS
LN00214,BR00214,FIXED,2015-06-29,2030-04-11,249283.18,219369.20,6.36,180,CA,REFI,B,31,50K-100K,DELINQUENT,150,BlueRiver Loan Servicing,2024-05-21,2024-06-13,COMPLETE,ORIG_SYS
LN00215,BR00215,ARM,2015-12-19,2035-09-05,346993.81,239425.73,12.98,240,NC,REFI,D,10,>150K,CURRENT,0,BlueRiver Loan Servicing,2024-05-16,2024-05-19,COMPLETE,ORIG_SYS
LN00216,BR00216,FIXED,2015-09-20,2030-07-03,70683.46,53719.43,9.32,180,CA,REFI,C,22,<50K,CURRENT,0,BlueRiver Loan Servicing,2024-05-24,2024-03-30,COMPLETE,ORIG_SYS
LN00217,BR00217,ARM,2015-04-25,2025-03-03,370267.62,0.00,9.81,120,WA,CASHOUT,C,8,<50K,CLOSED,0,Acme Servicing,2024-05-10,2022-11-29,COMPLETE,ORIG_SYS
LN00218,BR00218,ARM,2015-07-28,2025-06-05,236268.64,198465.66,8.60,120,PA,CASHOUT,C,18,<50K,DELINQUENT,115,Acme Servicing,2024-05-07,2024-04-30,COMPLETE,ORIG_SYS
LN00219,BR00219,ARM,2020-03-22,2039-12-08,55423.34,0.00,14.62,240,NY,CASHOUT,D,6,100K-150K,CLOSED,0,Cardinal Mortgage Co,2024-06-26,2024-06-23,COMPLETE,ORIG_SYS
LN00220,BR00220,FIXED,2019-03-17,2033-12-28,326222.72,0.00,13.29,180,IL,PURCHASE,D,23,100K-150K,CLOSED,0,Cardinal Mortgage Co,2024-06-26,2024-04-08,COMPLETE,ORIG_SYS
LN00221,BR00221,ARM,2018-03-27,2037-12-12,432040.29,216020.14,10.20,240,NC,PURCHASE,C,12,>150K,DELINQUENT,106,Acme Servicing,2024-06-08,2024-06-04,COMPLETE,ORIG_SYS
LN00222,BR00222,ARM,2018-07-26,2038-04-12,474155.78,208628.54,9.13,240,TX,CASHOUT,C,27,<50K,DELINQUENT,172,BlueRiver Loan Servicing,2024-05-25,2024-05-05,COMPLETE,ORIG_SYS
,BR00223,ARM,2019-09-29,2039-06-16,166052.30,66420.92,11.35,240,ZZ,CASHOUT,D,30,50K-100K,CURRENT,0,Acme Servicing,2024-06-26,2024-05-12,COMPLETE,ORIG_SYS
LN00224,BR00224,FIXED,2016-12-13,2036-08-30,389196.81,330817.29,7.04,240,FL,CASHOUT,B,1,50K-100K,CURRENT,0,Cardinal Mortgage Co,2024-05-05,2024-06-01,COMPLETE,ORIG_SYS
LN00225,BR00225,FIXED,2021-01-21,2040-10-08,102154.49,5000.00,10.06,240,TX,PURCHASE,C,1,100K-150K,CLOSED,103,Acme Servicing,2024-06-04,2024-06-14,COMPLETE,ORIG_SYS
LN00226,BR00226,FIXED,2018-09-16,2038-06-03,236459.20,113500.42,5.23,240,FL,REFI,A,11,100K-150K,DELINQUENT,93,Cardinal Mortgage Co,2024-06-24,2024-05-12,COMPLETE,ORIG_SYS
LN00227,BR00227,FIXED,2018-02-15,2032-11-28,161732.41,134237.90,5.06,180,FL,PURCHASE,A,20,<50K,DELINQUENT,89,Acme Servicing,2024-05-24,2024-04-30,COMPLETE,ORIG_SYS
LN00228,BR00228,ARM,2020-01-20,2029-11-28,,194056.61,11.09,120,NC,REFI,D,8,>150K,DELINQUENT,155,Cardinal Mortgage Co,2024-06-14,2024-03-31,COMPLETE,ORIG_SYS
LN00229,BR00229,ARM,2021-05-11,2050-12-05,334559.77,110404.72,12.78,360,NC,REFI,D,18,<50K,CURRENT,0,Cardinal Mortgage Co,2024-06-11,2024-06-20,COMPLETE,ORIG_SYS
LN00230,BR00230,ARM,2018-02-05,2027-12-15,57303.71,29224.89,12.92,120,TX,CASHOUT,D,10,50K-100K,CURRENT,0,Acme Servicing,2024-06-23,2024-06-06,COMPLETE,ORIG_SYS
LN00231,BR00231,ARM,2016-10-26,2046-05-22,475437.46,0.00,4.18,360,IL,REFI,A,0,>150K,CLOSED,0,Cardinal Mortgage Co,2024-06-01,2024-03-05,COMPLETE,ORIG_SYS
LN00232,BR00232,ARM,2018-06-15,2017-06-15,166476.04,0.00,12.79,240,TX,PURCHASE,D,14,>150K,CLOSED,0,Cardinal Mortgage Co,2024-06-07,2024-05-22,COMPLETE,ORIG_SYS
LN00233,BR00233,FIXED,2016-04-11,2035-12-28,489437.18,156619.90,9.18,240,IL,PURCHASE,C,25,100K-150K,CURRENT,0,BlueRiver Loan Servicing,2024-06-20,2024-05-01,COMPLETE,ORIG_SYS
LN00234,BR00234,FIXED,2017-06-07,2032-03-20,168563.94,129794.23,9.08,180,WA,PURCHASE,C,29,<50K,DELINQUENT,82,BlueRiver Loan Servicing,2024-06-15,2024-06-05,COMPLETE,ORIG_SYS
LN00235,BR00235,ARM,2020-01-28,2029-12-06,204192.63,0.00,4.25,120,WA,CASHOUT,A,8,100K-150K,CLOSED,0,Cardinal Mortgage Co,2024-06-10,2024-06-15,COMPLETE,ORIG_SYS
LN00236,BR00236,FIXED,2016-07-19,2036-04-05,471608.28,472608.28,7.43,240,OH,CASHOUT,B,34,50K-100K,CLOSED,0,BlueRiver Loan Servicing,2024-05-30,2024-06-11,COMPLETE,ORIG_SYS
LN00237,BR00237,FIXED,2020-05-08,2030-03-17,289962.41,202973.69,5.86,120,PA,PURCHASE,A,9,<50K,DELINQUENT,82,Cardinal Mortgage Co,2024-06-24,2024-04-01,COMPLETE,ORIG_SYS
LN00238,BR00238,FIXED,2015-03-24,2030-01-04,173257.78,0.00,4.39,180,NC,REFI,A,14,50K-100K,CLOSED,0,Cardinal Mortgage Co,2024-06-10,2024-05-21,COMPLETE,ORIG_SYS
LN00239,BR00239,ARM,2015-03-05,2025-01-11,90379.07,71399.47,7.86,120,NC,PURCHASE,B,17,>150K,DELINQUENT,60,BlueRiver Loan Servicing,2024-05-06,2024-05-24,COMPLETE,ORIG_SYS
LN00240,BR00240,FIXED,2020-01-08,2049-08-03,394140.51,0.00,4.87,360,GA,PURCHASE,A,26,100K-150K,CLOSED,0,Cardinal Mortgage Co,2024-05-16,2024-05-25,COMPLETE,ORIG_SYS
LN00241,BR00241,FIXED,2021-05-06,2050-11-30,92453.68,0.00,4.19,360,OH,PURCHASE,A,22,<50K,CLOSED,0,Acme Servicing,2024-05-22,2024-03-31,COMPLETE,ORIG_SYS
LN00242,BR00242,FIXED,2018-07-22,2048-02-15,321084.61,0.00,8.83,360,CA,CASHOUT,C,14,>150K,CLOSED,0,Acme Servicing,2024-05-23,2024-05-08,COMPLETE,ORIG_SYS
LN00243,BR00243,FIXED,2020-10-27,2035-08-10,226730.76,197255.76,7.79,180,NY,CASHOUT,B,14,>150K,CURRENT,0,Acme Servicing,2024-05-18,2024-05-02,COMPLETE,ORIG_SYS
LN00244,BR00244,FIXED,2017-07-25,2037-04-11,165817.54,66327.02,5.13,240,IL,REFI,A,16,>150K,DELINQUENT,145,Cardinal Mortgage Co,2024-06-15,2024-04-12,COMPLETE,ORIG_SYS
